planning_area,subzone,poi_dimension,facility_count,avg_rating,total_user_ratings,rating_100
Tengah,Tengah Industrial Estate,shopping,8,4.037,1311,80.74
Tengah,Tengah Industrial Estate,recreation,9,4.578,3732,91.56
Tengah,Tengah Industrial Estate,nature,11,4.5,3549,90.0
Toa Payoh,Bidadari,education,20,4.74,2224,94.8
Toa Payoh,Bidadari,transport,20,4.05,1975,81.0
Toa Payoh,Bidadari,food,20,4.165,72167,83.3
Toa Payoh,Bidadari,shopping,20,4.205,113305,84.1
Toa Payoh,Bidadari,recreation,20,4.315,6467,86.3
Toa Payoh,Bidadari,nature,20,4.3,14194,86.0
Toa Payoh,Boon Teck,education,20,4.755,1980,95.1
Toa Payoh,Boon Teck,transport,13,3.985,3091,79.7
Toa Payoh,Boon Teck,food,20,4.105,100342,82.1
Toa Payoh,Boon Teck,shopping,20,4.155,60000,83.1
Toa Payoh,Boon Teck,recreation,20,4.365,8234,87.3
Toa Payoh,Boon Teck,nature,20,4.47,28740,89.4
Toa Payoh,Braddell,education,20,4.784,2222,95.68
Toa Payoh,Braddell,transport,20,4.156,2874,83.12
Toa Payoh,Braddell,food,20,3.995,35779,79.9
Toa Payoh,Braddell,shopping,20,4.16,92130,83.2
Toa Payoh,Braddell,recreation,20,4.305,7900,86.1
Toa Payoh,Braddell,nature,20,4.395,25565,87.9
Toa Payoh,Joo Seng,education,20,4.76,1366,95.2
Toa Payoh,Joo Seng,transport,20,3.94,2587,78.8
Toa Payoh,Joo Seng,food,20,4.135,90479,82.7
Toa Payoh,Joo Seng,shopping,20,4.07,70717,81.4
Toa Payoh,Joo Seng,recreation,20,4.215,8562,84.3
Toa Payoh,Joo Seng,nature,20,4.43,64502,88.6
Toa Payoh,Kim Keat,education,20,4.72,1661,94.4
Toa Payoh,Kim Keat,transport,20,3.958,1443,79.16
Toa Payoh,Kim Keat,food,20,4.125,45850,82.5
Toa Payoh,Kim Keat,shopping,20,4.09,75056,81.8
Toa Payoh,Kim Keat,recreation,20,4.23,7867,84.6
Toa Payoh,Kim Keat,nature,20,4.42,31119,88.4
Toa Payoh,Lorong 8 Toa Payoh,education,20,4.665,2268,93.3
Toa Payoh,Lorong 8 Toa Payoh,transport,20,4.0,1787,80.0
Toa Payoh,Lorong 8 Toa Payoh,food,4,4.15,11555,83.0
Toa Payoh,Lorong 8 Toa Payoh,shopping,20,4.075,64664,81.5
Toa Payoh,Lorong 8 Toa Payoh,recreation,20,4.19,9002,83.8
Toa Payoh,Lorong 8 Toa Payoh,nature,20,4.4,32486,88.0
Toa Payoh,Pei Chun,education,20,4.57,1948,91.4
Toa Payoh,Pei Chun,transport,12,4.233,1747,84.66
Toa Payoh,Pei Chun,food,20,4.06,100406,81.2
Toa Payoh,Pei Chun,shopping,20,4.24,73687,84.8
Toa Payoh,Pei Chun,recreation,20,4.1,8947,82.0
Toa Payoh,Pei Chun,nature,20,4.405,35548,88.1
Toa Payoh,Potong Pasir,education,20,4.642,1046,92.84
Toa Payoh,Potong Pasir,transport,10,3.92,1880,78.4
Toa Payoh,Potong Pasir,food,20,4.15,68148,83.0
Toa Payoh,Potong Pasir,shopping,20,4.135,69244,82.7
Toa Payoh,Potong Pasir,recreation,20,4.255,8149,85.1
Toa Payoh,Potong Pasir,nature,20,4.42,18303,88.4
Toa Payoh,Sennett,education,20,4.753,1542,95.06
Toa Payoh,Sennett,transport,20,3.895,2385,77.9
Toa Payoh,Sennett,food,20,4.175,112446,83.5
Toa Payoh,Sennett,shopping,20,4.1,36916,82.0
Toa Payoh,Sennett,recreation,19,4.142,6673,82.84
Toa Payoh,Sennett,nature,20,4.47,24837,89.4
Toa Payoh,Toa Payoh Central,education,20,4.785,2359,95.7
Toa Payoh,Toa Payoh Central,transport,20,4.0,3049,80.0
Toa Payoh,Toa Payoh Central,food,20,4.13,32745,82.6
Toa Payoh,Toa Payoh Central,shopping,20,4.135,87287,82.7
Toa Payoh,Toa Payoh Central,recreation,20,4.305,7826,86.1
Toa Payoh,Toa Payoh Central,nature,20,4.39,20466,87.8
Toa Payoh,Toa Payoh West,education,20,4.825,2320,96.5
Toa Payoh,Toa Payoh West,transport,20,4.175,8787,83.5
Toa Payoh,Toa Payoh West,food,3,4.3,4501,86.0
Toa Payoh,Toa Payoh West,shopping,20,4.12,61722,82.4
Toa Payoh,Toa Payoh West,recreation,8,4.125,5603,82.5
Toa Payoh,Toa Payoh West,nature,20,4.385,32215,87.7
Toa Payoh,Woodleigh,education,20,4.775,2269,95.5
Toa Payoh,Woodleigh,transport,20,4.27,2279,85.4
Toa Payoh,Woodleigh,food,20,4.19,74518,83.8
Toa Payoh,Woodleigh,shopping,20,4.165,126172,83.3
Toa Payoh,Woodleigh,recreation,20,4.165,10173,83.3
Toa Payoh,Woodleigh,nature,20,4.41,19728,88.2
Tuas,Tengeh,education,18,4.586,2866,91.72
Tuas,Tengeh,transport,6,4.15,1112,83.0
Tuas,Tengeh,food,7,4.129,2980,82.58
Tuas,Tengeh,shopping,8,4.037,16457,80.74
Tuas,Tengeh,recreation,12,4.45,9488,89.0
Tuas,Tengeh,nature,12,4.433,45357,88.66
Tuas,Tuas Bay,education,18,4.556,4457,91.12
Tuas,Tuas Bay,transport,4,4.25,892,85.0
Tuas,Tuas Bay,food,6,4.2,2670,84.0
Tuas,Tuas Bay,shopping,9,3.956,25103,79.12
Tuas,Tuas Bay,recreation,8,4.1,9835,82.0
Tuas,Tuas Bay,nature,12,4.318,168765,86.36
Tuas,Tuas North,education,17,4.52,3471,90.4
Tuas,Tuas North,transport,4,4.25,892,85.0
Tuas,Tuas North,food,7,4.186,2970,83.72
Tuas,Tuas North,shopping,9,3.722,3860,74.44
Tuas,Tuas North,recreation,10,4.444,10030,88.88
Tuas,Tuas North,nature,11,4.382,10235,87.64
Tuas,Tuas Promenade,education,18,4.58,6202,91.6
Tuas,Tuas Promenade,transport,4,4.25,892,85.0
Tuas,Tuas Promenade,food,8,4.062,8204,81.24
Tuas,Tuas Promenade,shopping,7,4.029,24881,80.58
Tuas,Tuas Promenade,recreation,9,4.367,9786,87.34
Tuas,Tuas Promenade,nature,11,4.56,5597,91.2
Tuas,Tuas View,education,15,4.527,5175,90.54
Tuas,Tuas View,transport,5,4.26,895,85.2
Tuas,Tuas View,food,7,4.186,2970,83.72
Tuas,Tuas View,shopping,8,4.312,27893,86.24
Tuas,Tuas View,recreation,9,4.244,6680,84.88
Tuas,Tuas View,nature,10,4.256,16644,85.12
Tuas,Tuas View Extension,education,16,4.515,5093,90.3
Tuas,Tuas View Extension,transport,4,4.25,892,85.0
Tuas,Tuas View Extension,food,7,4.171,3057,83.42
Tuas,Tuas View Extension,shopping,8,3.862,5932,77.24
Tuas,Tuas View Extension,recreation,9,4.367,6895,87.34
Tuas,Tuas View Extension,nature,9,4.3,11040,86.0
Western Islands,Jurong Island And Bukom,education,20,4.715,2310,94.3
Western Islands,Jurong Island And Bukom,transport,20,4.105,3350,82.1
Western Islands,Jurong Island And Bukom,food,20,4.035,48544,80.7
Western Islands,Jurong Island And Bukom,shopping,20,4.255,119034,85.1
Western Islands,Jurong Island And Bukom,recreation,20,4.32,13908,86.4
Western Islands,Jurong Island And Bukom,nature,20,4.405,32189,88.1
Western Islands,Semakau,education,20,4.632,1792,92.64
Western Islands,Semakau,transport,20,4.21,556,84.2
Western Islands,Semakau,food,20,4.2,151045,84.0
Western Islands,Semakau,shopping,20,4.24,112028,84.8
Western Islands,Semakau,recreation,20,4.345,12123,86.9
Western Islands,Semakau,nature,20,4.45,36345,89.0
Western Islands,Sudong,education,20,4.615,3661,92.3
Western Islands,Sudong,transport,20,4.23,311,84.6
Western Islands,Sudong,food,20,4.145,138889,82.9
Western Islands,Sudong,shopping,20,4.24,75459,84.8
Western Islands,Sudong,recreation,20,4.28,12298,85.6
Western Islands,Sudong,nature,20,4.44,35206,88.8
Western Water Catchment,Bahar,education,18,4.257,3674,85.14
Western Water Catchment,Bahar,transport,5,4.125,133,82.5
Western Water Catchment,Bahar,food,7,4.086,5844,81.72
Western Water Catchment,Bahar,shopping,8,4.388,41876,87.76
Western Water Catchment,Bahar,recreation,12,4.364,9390,87.28
Western Water Catchment,Bahar,nature,11,4.32,13903,86.4
Western Water Catchment,Cleantech,education,18,4.442,3729,88.84
Western Water Catchment,Cleantech,transport,7,4.314,88,86.28
Western Water Catchment,Cleantech,food,9,4.044,3080,80.88
Western Water Catchment,Cleantech,shopping,9,4.178,19340,83.56
Western Water Catchment,Cleantech,recreation,12,4.55,5056,91.0
Western Water Catchment,Cleantech,nature,7,4.214,8357,84.28
Western Water Catchment,Murai,education,18,4.393,4239,87.86
Western Water Catchment,Murai,transport,8,4.25,197,85.0
Western Water Catchment,Murai,food,9,3.978,2988,79.56
Western Water Catchment,Murai,shopping,10,4.01,12931,80.2
Western Water Catchment,Murai,recreation,12,4.39,12764,87.8
Western Water Catchment,Murai,nature,12,4.418,17875,88.36
Woodlands,Greenwood Park,education,20,4.805,1234,96.1
Woodlands,Greenwood Park,transport,7,3.729,943,74.58
Woodlands,Greenwood Park,food,20,4.11,72820,82.2
Woodlands,Greenwood Park,shopping,20,4.22,61961,84.4
Woodlands,Greenwood Park,recreation,20,4.38,8198,87.6
Woodlands,Greenwood Park,nature,20,4.425,9495,88.5
Woodlands,Midview,education,20,4.675,1144,93.5
Woodlands,Midview,transport,20,3.955,1262,79.1
Woodlands,Midview,food,20,4.17,152811,83.4
Woodlands,Midview,shopping,20,4.255,66217,85.1
Woodlands,Midview,recreation,20,4.195,7989,83.9
Woodlands,Midview,nature,20,4.447,9429,88.94
Woodlands,North Coast,education,20,4.635,1186,92.7
Woodlands,North Coast,transport,20,4.1,3173,82.0
Woodlands,North Coast,food,20,4.14,80191,82.8
Woodlands,North Coast,shopping,20,4.245,52546,84.9
Woodlands,North Coast,recreation,20,4.185,9395,83.7
Woodlands,North Coast,nature,20,4.48,14971,89.6
Woodlands,Senoko West,education,20,4.785,1551,95.7
Woodlands,Senoko West,transport,20,3.835,977,76.7
Woodlands,Senoko West,food,20,4.275,126419,85.5
Woodlands,Senoko West,shopping,20,4.22,86010,84.4
Woodlands,Senoko West,recreation,20,4.15,9844,83.0
Woodlands,Senoko West,nature,20,4.465,29361,89.3
Woodlands,Woodgrove,education,20,4.755,1188,95.1
Woodlands,Woodgrove,transport,20,4.045,1581,80.9
Woodlands,Woodgrove,food,20,4.17,166882,83.4
Woodlands,Woodgrove,shopping,20,4.195,54303,83.9
Woodlands,Woodgrove,recreation,20,4.225,11867,84.5
Woodlands,Woodgrove,nature,20,4.455,19449,89.1
Woodlands,Woodlands East,education,20,4.735,1285,94.7
Woodlands,Woodlands East,transport,20,4.005,2144,80.1
Woodlands,Woodlands East,food,20,4.145,53993,82.9
Woodlands,Woodlands East,shopping,20,4.29,43688,85.8
Woodlands,Woodlands East,recreation,20,4.335,9692,86.7
Woodlands,Woodlands East,nature,20,4.45,12423,89.0
Woodlands,Woodlands Regional Centre,education,20,4.625,1152,92.5
Woodlands,Woodlands Regional Centre,transport,20,3.995,2140,79.9
Woodlands,Woodlands Regional Centre,food,20,4.15,71568,83.0
Woodlands,Woodlands Regional Centre,shopping,20,4.19,41318,83.8
Woodlands,Woodlands Regional Centre,recreation,20,4.31,7857,86.2
Woodlands,Woodlands Regional Centre,nature,20,4.442,7958,88.84
Woodlands,Woodlands South,education,20,4.69,1349,93.8
Woodlands,Woodlands South,transport,20,4.045,1951,80.9
Woodlands,Woodlands South,food,20,4.085,52500,81.7
Woodlands,Woodlands South,shopping,20,4.255,63697,85.1
Woodlands,Woodlands South,recreation,20,4.34,8157,86.8
Woodlands,Woodlands South,nature,20,4.411,11805,88.22
Woodlands,Woodlands West,education,20,4.68,1328,93.6
Woodlands,Woodlands West,transport,20,4.015,3361,80.3
Woodlands,Woodlands West,food,20,4.145,61634,82.9
Woodlands,Woodlands West,shopping,20,4.26,38211,85.2
Woodlands,Woodlands West,recreation,20,4.275,11415,85.5
Woodlands,Woodlands West,nature,20,4.435,11966,88.7
Yishun,Khatib,education,20,4.54,1131,90.8
Yishun,Khatib,transport,20,4.04,4057,80.8
Yishun,Khatib,food,20,4.105,30968,82.1
Yishun,Khatib,shopping,20,4.085,74001,81.7
Yishun,Khatib,recreation,20,4.45,19063,89.0
Yishun,Khatib,nature,15,4.407,12287,88.14
Yishun,Lower Seletar,education,20,4.647,1139,92.94
Yishun,Lower Seletar,transport,20,4.39,5509,87.8
Yishun,Lower Seletar,food,20,4.21,46771,84.2
Yishun,Lower Seletar,shopping,20,4.22,109605,84.4
Yishun,Lower Seletar,recreation,20,4.325,17507,86.5
Yishun,Lower Seletar,nature,20,4.395,13357,87.9
Yishun,Nee Soon,education,20,4.789,935,95.78
Yishun,Nee Soon,transport,20,4.085,3690,81.7
Yishun,Nee Soon,food,20,4.19,38040,83.8
Yishun,Nee Soon,shopping,20,4.215,107404,84.3
Yishun,Nee Soon,recreation,20,4.365,9899,87.3
Yishun,Nee Soon,nature,20,4.435,17907,88.7
Yishun,Northland,education,20,4.6,951,92.0
Yishun,Northland,transport,20,3.85,2708,77.0
Yishun,Northland,food,20,4.23,42697,84.6
Yishun,Northland,shopping,20,4.125,80166,82.5
Yishun,Northland,recreation,20,4.205,11894,84.1
Yishun,Northland,nature,16,4.431,12368,88.62
Yishun,Springleaf,education,20,4.753,972,95.06
Yishun,Springleaf,transport,14,4.277,618,85.54
Yishun,Springleaf,food,20,4.2,139124,84.0
Yishun,Springleaf,shopping,20,4.085,52017,81.7
Yishun,Springleaf,recreation,20,4.33,9942,86.6
Yishun,Springleaf,nature,3,4.5,680,90.0
Yishun,Yishun Central,education,20,4.432,1327,88.64
Yishun,Yishun Central,transport,20,3.826,2359,76.52
Yishun,Yishun Central,food,20,4.2,32277,84.0
Yishun,Yishun Central,shopping,20,4.1,67617,82.0
Yishun,Yishun Central,recreation,20,4.22,18993,84.4
Yishun,Yishun Central,nature,20,4.421,5548,88.42
Yishun,Yishun East,education,20,4.805,2055,96.1
Yishun,Yishun East,transport,20,3.795,4044,75.9
Yishun,Yishun East,food,20,4.135,31400,82.7
Yishun,Yishun East,shopping,20,4.12,69074,82.4
Yishun,Yishun East,recreation,20,4.195,10164,83.9
Yishun,Yishun East,nature,20,4.415,20900,88.3
Yishun,Yishun South,education,20,4.689,906,93.78
Yishun,Yishun South,transport,20,3.965,4055,79.3
Yishun,Yishun South,food,20,4.068,30329,81.36
Yishun,Yishun South,shopping,20,4.12,80871,82.4
Yishun,Yishun South,recreation,20,4.375,19074,87.5
Yishun,Yishun South,nature,13,4.377,11731,87.54
Yishun,Yishun West,education,20,4.544,832,90.88
Yishun,Yishun West,transport,20,3.965,3703,79.3
Yishun,Yishun West,food,9,4.211,20411,84.22
Yishun,Yishun West,shopping,20,4.055,46603,81.1
Yishun,Yishun West,recreation,20,4.17,9996,83.4
Yishun,Yishun West,nature,20,4.411,9799,88.22
