listing_id,source,source_listing_reference,title,asking_price,price_psf,address,property_type,bedrooms,bathrooms,floor_area_sqft,tenure,built_year,nearest_mrt_name,nearest_mrt_distance_m,listed_on_text,scraped_at,latitude,longitude,raw_listing_text
d3c206932967,PropertyGuru,500153935,488 Jurong West Avenue 1,500000,505.05,488 Jurong West Avenue 1,HDB Flat,3.0,2.0,990,99-year Leasehold,1984.0,EW26 Lakeside MRT Station,1050.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:03.125707+00:00,,,"S$ 500,000 S$ 505.05 psf 488 Jurong West Avenue 1 488 Jurong West Avenue 1 3 2 990 sqft HDB Flat 99-year Leasehold Built: 1984 13 min (1.05 km) from EW26 Lakeside MRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent"
aceea2506f85,PropertyGuru,500169240,145 Bishan Street 11,649000,717.92,145 Bishan Street 11,HDB Flat,3.0,2.0,904,99-year Leasehold,1986.0,NS17 Bishan MRT Station,1210.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:03.125817+00:00,,,"S$ 649,000 S$ 717.92 psf 145 Bishan Street 11 145 Bishan Street 11 3 2 904 sqft HDB Flat 99-year Leasehold Built: 1986 15 min (1.21 km) from NS17 Bishan MRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent"
326f6270092a,PropertyGuru,60151317,437 Fajar Road,530000,492.57,437 Fajar Road,HDB Flat,3.0,2.0,1076,99-year Leasehold,1995.0,BP10 Fajar LRT Station,270.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:03.125912+00:00,,,"S$ 530,000 S$ 492.57 psf 437 Fajar Road 437 Fajar Road 3 2 1,076 sqft HDB Flat 99-year Leasehold Built: 1995 3 min (270 m) from BP10 Fajar LRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent"
3f5c742c197d,PropertyGuru,500204224,561 Ang Mo Kio Avenue 10,568899,574.65,561 Ang Mo Kio Avenue 10,HDB Flat,3.0,2.0,990,99-year Leasehold,1979.0,NS16 Ang Mo Kio MRT Station,1090.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:03.126057+00:00,,,"S$ 568,899 S$ 574.65 psf 561 Ang Mo Kio Avenue 10 561 Ang Mo Kio Avenue 10 3 2 990 sqft HDB Flat 99-year Leasehold Built: 1979 13 min (1.09 km) from NS16 Ang Mo Kio MRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent"
4860899fd38e,PropertyGuru,500161893,412 Pandan Gardens,358000,4972.22,412 Pandan Gardens,HDB Flat,2.0,1.0,72,99-year Leasehold,1978.0,JE7 Pandan Reservoir MRT Station (U/C),430.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:03.126115+00:00,,,"S$ 358,000 S$ 4,972.22 psf 412 Pandan Gardens 412 Pandan Gardens 2 1 72 sqft HDB Flat 99-year Leasehold Built: 1978 5 min (430 m) from JE7 Pandan Reservoir MRT Station (U/C) Listed on Jul 16, 2026 (4d ago) Contact Agent"
8a7005a9a7f7,PropertyGuru,500126581,325A Sumang Walk,749000,748.25,325A Sumang Walk,HDB Flat,3.0,2.0,1001,99-year Leasehold,,PW5 Nibong LRT Station,430.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.551415+00:00,,,"S$ 749,000 S$ 748.25 psf 325A Sumang Walk 325A Sumang Walk 3 2 1,001 sqft HDB Flat 99-year Leasehold 5 min (430 m) from PW5 Nibong LRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
bc755ccd4273,PropertyGuru,500143795,662A Edgedale Plains,640000,646.46,662A Edgedale Plains,HDB Flat,3.0,2.0,990,99-year Leasehold,2016.0,PE5 Kadaloor LRT Station,860.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.551567+00:00,,,"S$ 640,000 S$ 646.46 psf 662A Edgedale Plains 662A Edgedale Plains 3 2 990 sqft HDB Flat 99-year Leasehold Built: 2016 10 min (860 m) from PE5 Kadaloor LRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
0d63ae83eb12,PropertyGuru,500160778,325A Sumang Walk,618000,844.26,325A Sumang Walk,HDB Flat,2.0,2.0,732,99-year Leasehold,,PW5 Nibong LRT Station,430.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.551631+00:00,,,"S$ 618,000 S$ 844.26 psf 325A Sumang Walk 325A Sumang Walk 2 2 732 sqft HDB Flat 99-year Leasehold 5 min (430 m) from PW5 Nibong LRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
015e31a28715,PropertyGuru,500198682,295A Compassvale Crescent,650000,548.99,295A Compassvale Crescent,HDB Flat,3.0,2.0,1184,99-year Leasehold,2000.0,SE1 Compassvale LRT Station,600.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.551709+00:00,,,"S$ 650,000 S$ 548.99 psf 295A Compassvale Crescent 295A Compassvale Crescent 3 2 1,184 sqft HDB Flat 99-year Leasehold Built: 2000 7 min (600 m) from SE1 Compassvale LRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
22ef7bd2731d,PropertyGuru,500198991,323 Serangoon Avenue 3,780000,815.05,323 Serangoon Avenue 3,HDB Flat,3.0,2.0,957,99-year Leasehold,1985.0,NE12 Serangoon MRT Station,610.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.551839+00:00,,,"S$ 780,000 S$ 815.05 psf 323 Serangoon Avenue 3 323 Serangoon Avenue 3 3 2 957 sqft HDB Flat 99-year Leasehold Built: 1985 7 min (610 m) from NE12 Serangoon MRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
f9015ceb6ee3,PropertyGuru,500151212,50 Teban Gardens Road,798000,507.63,50 Teban Gardens Road,HDB Flat,4.0,3.0,1572,99-year Leasehold,1985.0,JE7 Pandan Reservoir MRT Station (U/C),920.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.551955+00:00,,,"S$ 798,000 S$ 507.63 psf 50 Teban Gardens Road 50 Teban Gardens Road 4 3 1,572 sqft HDB Flat 99-year Leasehold Built: 1985 11 min (920 m) from JE7 Pandan Reservoir MRT Station (U/C) Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
88be716496d2,PropertyGuru,500173718,181 Pasir Ris Street 11,628000,566.79,181 Pasir Ris Street 11,HDB Flat,3.0,2.0,1108,99-year Leasehold,1992.0,CR4 Pasir Ris East MRT Station (U/C),690.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.552075+00:00,,,"S$ 628,000 S$ 566.79 psf 181 Pasir Ris Street 11 181 Pasir Ris Street 11 3 2 1,108 sqft HDB Flat 99-year Leasehold Built: 1992 8 min (690 m) from CR4 Pasir Ris East MRT Station (U/C) Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
023dbe8674d0,PropertyGuru,500154135,634 Hougang Avenue 8,1200000,753.3,634 Hougang Avenue 8,HDB Flat,4.0,3.0,1593,99-year Leasehold,1986.0,CR9 Serangoon North MRT Station (U/C),370.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.552184+00:00,,,"S$ 1,200,000 S$ 753.30 psf 634 Hougang Avenue 8 634 Hougang Avenue 8 4 3 1,593 sqft HDB Flat 99-year Leasehold Built: 1986 4 min (370 m) from CR9 Serangoon North MRT Station (U/C) Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
228212fe4bcc,PropertyGuru,500094349,339A Sembawang Close,630000,513.45,339A Sembawang Close,HDB Flat,4.0,2.0,1227,99-year Leasehold,1999.0,NS11 Sembawang MRT Station,690.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.552240+00:00,,,"S$ 630,000 S$ 513.45 psf 339A Sembawang Close 339A Sembawang Close 4 2 1,227 sqft HDB Flat 99-year Leasehold Built: 1999 8 min (690 m) from NS11 Sembawang MRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
ca5c968dd76c,PropertyGuru,500162698,301 Ubi Avenue 1,500000,725.69,301 Ubi Avenue 1,HDB Flat,2.0,2.0,689,99-year Leasehold,2000.0,DT27 Ubi MRT Station,760.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.552342+00:00,,,"S$ 500,000 S$ 725.69 psf 301 Ubi Avenue 1 301 Ubi Avenue 1 2 2 689 sqft HDB Flat 99-year Leasehold Built: 2000 9 min (760 m) from DT27 Ubi MRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
0684eb100f7d,PropertyGuru,500030906,346 Kang Ching Road,650000,499.23,346 Kang Ching Road,HDB Flat,3.0,2.0,1302,99-year Leasehold,1995.0,EW26 Lakeside MRT Station,550.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.552444+00:00,,,"S$ 650,000 S$ 499.23 psf 346 Kang Ching Road 346 Kang Ching Road 3 2 1,302 sqft HDB Flat 99-year Leasehold Built: 1995 7 min (550 m) from EW26 Lakeside MRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
260314d6c404,PropertyGuru,500151719,114B Alkaff Crescent,828000,1131.15,114B Alkaff Crescent,HDB Flat,2.0,2.0,732,99-year Leasehold,2021.0,NE11 Woodleigh MRT Station,930.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.552547+00:00,,,"S$ 828,000 S$ 1,131.15 psf 114B Alkaff Crescent 114B Alkaff Crescent 2 2 732 sqft HDB Flat 99-year Leasehold Built: 2021 11 min (930 m) from NE11 Woodleigh MRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
193d7aa05ba6,PropertyGuru,500151073,28 Marsiling Drive,459000,439.66,28 Marsiling Drive,HDB Flat,3.0,2.0,1044,99-year Leasehold,1976.0,,,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.552644+00:00,,,"S$ 459,000 S$ 439.66 psf 28 Marsiling Drive 28 Marsiling Drive 3 2 1,044 sqft HDB Flat 99-year Leasehold Built: 1976 Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
1a5c6c251b52,PropertyGuru,500177623,37 Margaret Drive,899000,1284.29,37 Margaret Drive,HDB Flat,2.0,2.0,700,99-year Leasehold,,EW19 Queenstown MRT Station,580.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.552765+00:00,,,"S$ 899,000 S$ 1,284.29 psf 37 Margaret Drive 37 Margaret Drive 2 2 700 sqft HDB Flat 99-year Leasehold 7 min (580 m) from EW19 Queenstown MRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
8c5699dfad47,PropertyGuru,500109721,11 Marsiling Drive,540000,407.85,11 Marsiling Drive,HDB Flat,3.0,2.0,1324,99-year Leasehold,1976.0,NS8 Marsiling MRT Station,1380.0,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.552874+00:00,,,"S$ 540,000 S$ 407.85 psf 11 Marsiling Drive 11 Marsiling Drive 3 2 1,324 sqft HDB Flat 99-year Leasehold Built: 1976 17 min (1.38 km) from NS8 Marsiling MRT Station Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
fccb4ef1199a,PropertyGuru,500180225,610 Clementi West Street 1,580000,522.99,610 Clementi West Street 1,HDB Flat,3.0,2.0,1109,99-year Leasehold,1982.0,,,"Jul 16, 2026 (4d ago)",2026-07-20T09:57:12.552986+00:00,,,"S$ 580,000 S$ 522.99 psf 610 Clementi West Street 1 610 Clementi West Street 1 3 2 1,109 sqft HDB Flat 99-year Leasehold Built: 1982 Listed on Jul 16, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
d871377bf774,PropertyGuru,500194080,126C Kim Tian Road,1200000,1282.05,126C Kim Tian Road,HDB Flat,3.0,2.0,936,99-year Leasehold,2011.0,EW17 Tiong Bahru MRT Station,740.0,"Jul 15, 2026 (4d ago)",2026-07-20T09:57:12.553091+00:00,,,"S$ 1,200,000 S$ 1,282.05 psf 126C Kim Tian Road 126C Kim Tian Road 3 2 936 sqft HDB Flat 99-year Leasehold Built: 2011 9 min (740 m) from EW17 Tiong Bahru MRT Station Listed on Jul 15, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
add2cb84574a,PropertyGuru,500202508,535 Hougang Street 52,676000,555.92,535 Hougang Street 52,HDB Flat,3.0,2.0,1216,99-year Leasehold,1989.0,NE15 Buangkok MRT Station,950.0,"Jul 15, 2026 (4d ago)",2026-07-20T09:57:12.553194+00:00,,,"S$ 676,000 S$ 555.92 psf 535 Hougang Street 52 535 Hougang Street 52 3 2 1,216 sqft HDB Flat 99-year Leasehold Built: 1989 11 min (950 m) from NE15 Buangkok MRT Station Listed on Jul 15, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
ec2f4cd49b11,PropertyGuru,500126275,711 Woodlands Drive 70,543500,500.0,711 Woodlands Drive 70,HDB Flat,3.0,2.0,1087,99-year Leasehold,1995.0,NS10 Admiralty MRT Station,540.0,"Jul 15, 2026 (4d ago)",2026-07-20T09:57:12.553321+00:00,,,"S$ 543,500 S$ 500.00 psf 711 Woodlands Drive 70 711 Woodlands Drive 70 3 2 1,087 sqft HDB Flat 99-year Leasehold Built: 1995 6 min (540 m) from NS10 Admiralty MRT Station Listed on Jul 15, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
bd3c9224b9d6,PropertyGuru,500075108,54 Kent Road,975000,767.72,54 Kent Road,HDB Flat,3.0,2.0,1270,99-year Leasehold,1981.0,NE8 Farrer Park MRT Station,620.0,"Jul 15, 2026 (4d ago)",2026-07-20T09:57:12.553415+00:00,,,"S$ 975,000 S$ 767.72 psf 54 Kent Road 54 Kent Road 3 2 1,270 sqft HDB Flat 99-year Leasehold Built: 1981 7 min (620 m) from NE8 Farrer Park MRT Station Listed on Jul 15, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
f1143d47284c,PropertyGuru,500111336,542 Serangoon North Avenue 4,1125000,711.13,542 Serangoon North Avenue 4,HDB Flat,4.0,3.0,1582,99-year Leasehold,1991.0,CR9 Serangoon North MRT Station (U/C),690.0,"Jul 15, 2026 (4d ago)",2026-07-20T09:57:20.500572+00:00,,,"S$ 1,125,000 S$ 711.13 psf 542 Serangoon North Avenue 4 542 Serangoon North Avenue 4 4 3 1,582 sqft HDB Flat 99-year Leasehold Built: 1991 8 min (690 m) from CR9 Serangoon North MRT Station (U/C) Listed on Jul 15, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
bc879aa296e1,PropertyGuru,500174107,196A Punggol Field,630000,532.09,196A Punggol Field,HDB Flat,3.0,2.0,1184,99-year Leasehold,2001.0,PE1 Cove LRT Station,100.0,"Jul 15, 2026 (4d ago)",2026-07-20T09:57:20.500713+00:00,,,"S$ 630,000 S$ 532.09 psf 196A Punggol Field 196A Punggol Field 3 2 1,184 sqft HDB Flat 99-year Leasehold Built: 2001 1 min (100 m) from PE1 Cove LRT Station Listed on Jul 15, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
dd40de382ebe,PropertyGuru,500169430,446B Jalan Kayu,620000,619.38,446B Jalan Kayu,HDB Flat,3.0,2.0,1001,99-year Leasehold,2011.0,SW5 Fernvale LRT Station,510.0,"Jul 15, 2026 (4d ago)",2026-07-20T09:57:20.500825+00:00,,,"S$ 620,000 S$ 619.38 psf 446B Jalan Kayu 446B Jalan Kayu 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2011 6 min (510 m) from SW5 Fernvale LRT Station Listed on Jul 15, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
927bee39f68a,PropertyGuru,500188937,253 Bishan Street 22,1100000,882.83,253 Bishan Street 22,HDB Flat,4.0,2.0,1246,99-year Leasehold,1990.0,CR12 Teck Ghee MRT Station (U/C),310.0,"Jul 15, 2026 (4d ago)",2026-07-20T09:57:20.500942+00:00,,,"S$ 1,100,000 S$ 882.83 psf 253 Bishan Street 22 253 Bishan Street 22 4 2 1,246 sqft HDB Flat 99-year Leasehold Built: 1990 4 min (310 m) from CR12 Teck Ghee MRT Station (U/C) Listed on Jul 15, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
a158cbf79020,PropertyGuru,500181377,362 Bukit Batok Street 31,840000,527.31,362 Bukit Batok Street 31,HDB Flat,4.0,3.0,1593,99-year Leasehold,1985.0,NS3 Bukit Gombak MRT Station,440.0,"Jul 15, 2026 (4d ago)",2026-07-20T09:57:20.501059+00:00,,,"S$ 840,000 S$ 527.31 psf 362 Bukit Batok Street 31 362 Bukit Batok Street 31 4 3 1,593 sqft HDB Flat 99-year Leasehold Built: 1985 5 min (440 m) from NS3 Bukit Gombak MRT Station Listed on Jul 15, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
c88d362c7ebb,PropertyGuru,500143938,271A Punggol Walk,699000,698.3,271A Punggol Walk,HDB Flat,3.0,2.0,1001,99-year Leasehold,2012.0,NE17 Punggol MRT Station,410.0,"Jul 15, 2026 (4d ago)",2026-07-20T09:57:20.501162+00:00,,,"S$ 699,000 S$ 698.30 psf 271A Punggol Walk 271A Punggol Walk 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2012 5 min (410 m) from NE17 Punggol MRT Station Listed on Jul 15, 2026 (4d ago) Contact Agent WhatsApp WhatsApp"
112c375f8a66,PropertyGuru,500124093,350 Ang Mo Kio Street 32,899888,760.04,350 Ang Mo Kio Street 32,HDB Flat,3.0,2.0,1184,99-year Leasehold,1999.0,NS16 Ang Mo Kio MRT Station,830.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.501221+00:00,,,"S$ 899,888 S$ 760.04 psf 350 Ang Mo Kio Street 32 350 Ang Mo Kio Street 32 3 2 1,184 sqft HDB Flat 99-year Leasehold Built: 1999 10 min (830 m) from NS16 Ang Mo Kio MRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
6edbb4575ab5,PropertyGuru,500034875,333 Sembawang Close,538888,495.76,333 Sembawang Close,HDB Flat,3.0,2.0,1087,99-year Leasehold,1998.0,NS11 Sembawang MRT Station,580.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.501371+00:00,,,"S$ 538,888 S$ 495.76 psf 333 Sembawang Close 333 Sembawang Close 3 2 1,087 sqft HDB Flat 99-year Leasehold Built: 1998 7 min (580 m) from NS11 Sembawang MRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
0898664fd48c,PropertyGuru,500118220,128 Pending Road,440000,559.8,128 Pending Road,HDB Flat,2.0,2.0,786,99-year Leasehold,1986.0,BP8 Pending LRT Station,180.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.501476+00:00,,,"S$ 440,000 S$ 559.80 psf 128 Pending Road 128 Pending Road 2 2 786 sqft HDB Flat 99-year Leasehold Built: 1986 2 min (180 m) from BP8 Pending LRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
607e3f587a85,PropertyGuru,500126964,170 Bukit Batok West Avenue 8,698888,484.67,170 Bukit Batok West Avenue 8,HDB Flat,3.0,2.0,1442,99-year Leasehold,1985.0,EW25 Chinese Garden MRT Station,1500.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.501602+00:00,,,"S$ 698,888 S$ 484.67 psf 170 Bukit Batok West Avenue 8 170 Bukit Batok West Avenue 8 3 2 1,442 sqft HDB Flat 99-year Leasehold Built: 1985 18 min (1.5 km) from EW25 Chinese Garden MRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
fcbb1d7a6114,PropertyGuru,500132593,61C Strathmore Avenue,1180000,1142.3,61C Strathmore Avenue,HDB Flat,3.0,2.0,1033,99-year Leasehold,2010.0,EW19 Queenstown MRT Station,920.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.501711+00:00,,,"S$ 1,180,000 S$ 1,142.30 psf 61C Strathmore Avenue 61C Strathmore Avenue 3 2 1,033 sqft HDB Flat 99-year Leasehold Built: 2010 11 min (920 m) from EW19 Queenstown MRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
522e23b31093,PropertyGuru,500132116,334 Woodlands Street 32,550000,496.39,334 Woodlands Street 32,HDB Flat,3.0,2.0,1108,99-year Leasehold,1984.0,NS8 Marsiling MRT Station,900.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.501821+00:00,,,"S$ 550,000 S$ 496.39 psf 334 Woodlands Street 32 334 Woodlands Street 32 3 2 1,108 sqft HDB Flat 99-year Leasehold Built: 1984 11 min (900 m) from NS8 Marsiling MRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
4a4d5eff0886,PropertyGuru,500166860,658B Punggol East,850000,699.01,658B Punggol East,HDB Flat,3.0,2.0,1216,99-year Leasehold,2018.0,PE5 Kadaloor LRT Station,700.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.501921+00:00,,,"S$ 850,000 S$ 699.01 psf 658B Punggol East 658B Punggol East 3 2 1,216 sqft HDB Flat 99-year Leasehold Built: 2018 8 min (700 m) from PE5 Kadaloor LRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
77ae902effca,PropertyGuru,500185443,171 Yishun Avenue 7,450000,653.12,171 Yishun Avenue 7,HDB Flat,2.0,2.0,689,99-year Leasehold,1986.0,NS12 Canberra MRT Station,1080.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.502084+00:00,,,"S$ 450,000 S$ 653.12 psf 171 Yishun Avenue 7 171 Yishun Avenue 7 2 2 689 sqft HDB Flat 99-year Leasehold Built: 1986 13 min (1.08 km) from NS12 Canberra MRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
b499b140a22b,PropertyGuru,500124055,404 Yishun Avenue 6,500000,446.83,404 Yishun Avenue 6,HDB Flat,3.0,2.0,1119,99-year Leasehold,1987.0,,,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.502240+00:00,,,"S$ 500,000 S$ 446.83 psf 404 Yishun Avenue 6 404 Yishun Avenue 6 3 2 1,119 sqft HDB Flat 99-year Leasehold Built: 1987 Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
a3250df8e626,PropertyGuru,500107941,618B Tampines Street 61,928888,763.89,618B Tampines Street 61,HDB Flat,3.0,2.0,1216,99-year Leasehold,2021.0,DT32 Tampines MRT Station,1340.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.502409+00:00,,,"S$ 928,888 S$ 763.89 psf 618B Tampines Street 61 618B Tampines Street 61 3 2 1,216 sqft HDB Flat 99-year Leasehold Built: 2021 16 min (1.34 km) from DT32 Tampines MRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
33b527ae3419,PropertyGuru,500191563,647 Punggol Central,688000,581.08,647 Punggol Central,HDB Flat,3.0,2.0,1184,99-year Leasehold,2003.0,PE5 Kadaloor LRT Station,310.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.502571+00:00,,,"S$ 688,000 S$ 581.08 psf 647 Punggol Central 647 Punggol Central 3 2 1,184 sqft HDB Flat 99-year Leasehold Built: 2003 4 min (310 m) from PE5 Kadaloor LRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
d2e6cf27d371,PropertyGuru,60168582,310B Ang Mo Kio Avenue 1,910000,972.22,310B Ang Mo Kio Avenue 1,HDB Flat,3.0,2.0,936,99-year Leasehold,2011.0,NS16 Ang Mo Kio MRT Station,1000.0,"Jul 15, 2026 (5d ago)",2026-07-20T09:57:20.502754+00:00,,,"S$ 910,000 S$ 972.22 psf 310B Ang Mo Kio Avenue 1 310B Ang Mo Kio Avenue 1 3 2 936 sqft HDB Flat 99-year Leasehold Built: 2011 12 min (1000 m) from NS16 Ang Mo Kio MRT Station Listed on Jul 15, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
b821d27b5ae9,PropertyGuru,500080845,78 Lorong Limau,890000,889.11,78 Lorong Limau,HDB Flat,3.0,2.0,1001,99-year Leasehold,2018.0,NE9 Boon Keng MRT Station,1350.0,"Jul 14, 2026 (5d ago)",2026-07-20T09:57:20.502924+00:00,,,"S$ 890,000 S$ 889.11 psf 78 Lorong Limau 78 Lorong Limau 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2018 16 min (1.35 km) from NE9 Boon Keng MRT Station Listed on Jul 14, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
2a70761e06f1,PropertyGuru,500061784,111 Hougang Avenue 1,950000,663.41,111 Hougang Avenue 1,HDB Flat,3.0,2.0,1432,99-year Leasehold,1982.0,NE13 Kovan MRT Station,850.0,"Jul 14, 2026 (5d ago)",2026-07-20T09:57:20.503089+00:00,,,"S$ 950,000 S$ 663.41 psf 111 Hougang Avenue 1 111 Hougang Avenue 1 3 2 1,432 sqft HDB Flat 99-year Leasehold Built: 1982 10 min (850 m) from NE13 Kovan MRT Station Listed on Jul 14, 2026 (5d ago) Contact Agent WhatsApp WhatsApp"
a68a9ded12b1,PropertyGuru,500161531,138B Yuan Ching Road,908000,780.74,138B Yuan Ching Road,HDB Flat,3.0,2.0,1163,99-year Leasehold,2014.0,,,"Jul 14, 2026 (5d ago)",2026-07-20T09:57:28.533373+00:00,,,"S$ 908,000 S$ 780.74 psf 138B Yuan Ching Road 138B Yuan Ching Road 3 2 1,163 sqft HDB Flat 99-year Leasehold Built: 2014 Listed on Jul 14, 2026 (5d ago) Contact Agent"
cd649f0f8592,PropertyGuru,500198194,114B Alkaff Crescent,828000,12176.47,114B Alkaff Crescent,HDB Flat,2.0,2.0,68,99-year Leasehold,2021.0,NE11 Woodleigh MRT Station,930.0,"Jul 14, 2026 (6d ago)",2026-07-20T09:57:28.533465+00:00,,,"S$ 828,000 S$ 12,176.47 psf 114B Alkaff Crescent 114B Alkaff Crescent 2 2 68 sqft HDB Flat 99-year Leasehold Built: 2021 11 min (930 m) from NE11 Woodleigh MRT Station Listed on Jul 14, 2026 (6d ago) Contact Agent"
65bf7493d2b8,PropertyGuru,60104667,82 Commonwealth Close,288000,581.82,82 Commonwealth Close,HDB Flat,1.0,2.0,495,99-year Leasehold,1964.0,EW20 Commonwealth MRT Station,390.0,"Jul 14, 2026 (6d ago)",2026-07-20T09:57:28.533603+00:00,,,"S$ 288,000 S$ 581.82 psf 82 Commonwealth Close 82 Commonwealth Close 1 2 495 sqft HDB Flat 99-year Leasehold Built: 1964 5 min (390 m) from EW20 Commonwealth MRT Station Listed on Jul 14, 2026 (6d ago) Contact Agent"
b4f4c921049c,PropertyGuru,500178561,123 Pasir Ris Street 11,918000,580.28,123 Pasir Ris Street 11,HDB Flat,4.0,3.0,1582,99-year Leasehold,1988.0,CP1 Pasir Ris MRT Station,1470.0,"Jul 14, 2026 (6d ago)",2026-07-20T09:57:28.533755+00:00,,,"S$ 918,000 S$ 580.28 psf 123 Pasir Ris Street 11 123 Pasir Ris Street 11 4 3 1,582 sqft HDB Flat 99-year Leasehold Built: 1988 18 min (1.47 km) from CP1 Pasir Ris MRT Station Listed on Jul 14, 2026 (6d ago) Contact Agent"
