planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Bedok,Kaki Bukit,recreation,10,4.2,0,0,0,0,0,0,0,0,0,0,0,0,"Great pool with indoor and outdoor options. You could even swim when there is lightning alert. Indoor pool is cool and water is not salty. Toilet is a little run down but it’s ok. || A nice beautiful place ... There is a library... Foods ... Places to sit n relax ... Movie screen to watch movies... 😉 Bedok polyclinic...there is a library inside bedok hub...ther... || This is a large swimming complex and great for kids on the 5th floor. There are 3 pools. One for small kiddies, one intermediate and one advanced. Pool is not heated but good for w...",0,0,0,0,0,0
Bedok,Kaki Bukit,nature,10,5.0,10,0,2,5,7,0,0,0,2,0,0,0,"East Coast area and wanted to share my thoughts on East Coast Park. It remains one of the best-maintained spaces in Singapore, and its extensive connectivity to other parks makes i... || East Coast Park is one of the best and most well-maintained parks in Singapore. It is a very big park and is beautifully connected to other parks across Singapore, making it perfec... || Nice place to walk, enjoy the sea breeze. Or one can enjoy coffee/drinks at one of the restaurant or cafe or even hawker centre. Cycling or inline blading can let u exercise and he...",10,-3,7,0,2,0
Bedok,Kembangan,education,10,4.8,2,2,0,0,1,0,0,0,1,0,0,0,"""Mr Koh has been so encouraging and supportive! I wouldn’t have any other teacher guide me. His patience and kindness not only pushes us to work harder, but we also found ourselves... || Considering the fact that I never studied economics in JC, had zero prior knowledge of the subject, and only joined Learners’ Lodge with 6 months left to the exam, I think I can co... || Helloo Mr Yeo thank you for teaching me for the past one and a half years. I really appreciate all the hard work you have put into your teaching!! Your summary notes, the tips that...",0,0,1,0,1,0
Bedok,Kembangan,transport,10,3.9,0,0,3,2,1,0,0,1,3,0,0,0,"On 1st January 2026, I took the last bus service number 14 from Bedok Interchange. The bus driver was a Malaysian Indian. I am in my 70s and with a walking stick with lights blinki... || Bedok interchange has always been known as a vibrant place! Lots of shops example : coffee shops, cafes, restaurant, salons, supermarket and others. || Thanks Mr Jack Leong for ur proactive service n helping up just now. Wanting to activate my senior card n he was very helpful approached me n asked if he could help. Office closed ...",0,1,1,-1,3,0
Bedok,Kembangan,food,10,4.7,1,0,0,3,0,1,0,0,0,0,3,0,"Favourite hawker center, especially at night, for delicious foods. Worth trying various nice foods and drinks there. But hard to find parking space near by. I need to park at carpa... || Super yummy spot HAHA Come here to eat quite often with my boyfriend The lor mee is really nice with crispy fish! Can taste the lor sauce. BCM is also good and I love the otah HAHA... || This food center is quite poplar in the east area. They have stalls covering breakfast, lunch, dinner and supper crowds. They are famous for Bak Chor Mee, Grilled Chicken Wings, Ch...",1,-3,-1,0,0,3
Bedok,Kembangan,shopping,10,4.3,0,0,0,2,1,0,0,0,6,0,0,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-2,1,0,6,-1
Bedok,Kembangan,recreation,10,4.8,0,0,0,3,0,0,0,0,2,0,0,0,"Great pool with indoor and outdoor options. You could even swim when there is lightning alert. Indoor pool is cool and water is not salty. Toilet is a little run down but it’s ok. || A nice beautiful place ... There is a library... Foods ... Places to sit n relax ... Movie screen to watch movies... 😉 Bedok polyclinic...there is a library inside bedok hub...ther... || This is a large swimming complex and great for kids on the 5th floor. There are 3 pools. One for small kiddies, one intermediate and one advanced. Pool is not heated but good for w...",0,-3,0,0,2,0
Bedok,Kembangan,nature,10,5.0,10,0,2,5,7,0,0,0,2,0,0,0,"East Coast area and wanted to share my thoughts on East Coast Park. It remains one of the best-maintained spaces in Singapore, and its extensive connectivity to other parks makes i... || East Coast Park is one of the best and most well-maintained parks in Singapore. It is a very big park and is beautifully connected to other parks across Singapore, making it perfec... || Nice place to walk, enjoy the sea breeze. Or one can enjoy coffee/drinks at one of the restaurant or cafe or even hawker centre. Cycling or inline blading can let u exercise and he...",10,-3,7,0,2,0
Bedok,Siglap,education,10,4.6,2,2,0,0,1,0,0,0,1,0,0,0,"Attended an event here, it was well planned and smoothly executed. Food provided was good and more than sufficient! There’s a plan to build a new CC building down the road near the... || My wife, baby, and I had a wonderful experience yesterday here at Siglap South Community Centre. The setup at the conference room was well done up and all requested logistics provi... || The building is getting abit dated. But a great place for everyone to gather and make friends nevertheless.",0,0,1,0,1,0
Bedok,Siglap,transport,10,3.9,0,0,1,2,2,0,0,1,2,0,0,0,"On 1st January 2026, I took the last bus service number 14 from Bedok Interchange. The bus driver was a Malaysian Indian. I am in my 70s and with a walking stick with lights blinki... || Bedok interchange has always been known as a vibrant place! Lots of shops example : coffee shops, cafes, restaurant, salons, supermarket and others. || Thanks Mr Jack Leong for ur proactive service n helping up just now. Wanting to activate my senior card n he was very helpful approached me n asked if he could help. Office closed ...",0,-1,2,-1,2,0
Bedok,Siglap,food,10,4.5,0,3,0,4,0,1,0,0,0,0,2,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-3,-4,-1,0,0,2
Bedok,Siglap,shopping,10,4.8,0,0,0,5,2,0,0,0,9,0,2,0,"Tampines mall has so many shops.singtel,m1,starhub all in 1 place... Toys r us,popular bookstore,clothing shops some of them r Uniqlo,bossini,cotton on,Giordano,everybody would env... || If you live in the East, Tampines Mall is likely your second home. As one of the most established neighbourhood malls in Singapore, it remains a powerhouse for shopping, dining, an... || There are 3 plazas in Tampines, basically covering all the brands you’d normally need. The food options have also grown a lot—many more fragrance hotpot stalls, and even Lanzhou be...",0,-5,2,0,9,2
Bedok,Siglap,recreation,10,4.3,0,0,1,0,0,0,0,0,3,0,0,0,"Great pool with indoor and outdoor options. You could even swim when there is lightning alert. Indoor pool is cool and water is not salty. Toilet is a little run down but it’s ok. || A nice beautiful place ... There is a library... Foods ... Places to sit n relax ... Movie screen to watch movies... 😉 Bedok polyclinic...there is a library inside bedok hub...ther... || This is a large swimming complex and great for kids on the 5th floor. There are 3 pools. One for small kiddies, one intermediate and one advanced. Pool is not heated but good for w...",0,1,0,0,3,0
Bedok,Siglap,nature,10,4.9,10,0,2,6,8,0,0,0,2,0,0,0,"East Coast area and wanted to share my thoughts on East Coast Park. It remains one of the best-maintained spaces in Singapore, and its extensive connectivity to other parks makes i... || East Coast Park is one of the best and most well-maintained parks in Singapore. It is a very big park and is beautifully connected to other parks across Singapore, making it perfec... || Nice place to walk, enjoy the sea breeze. Or one can enjoy coffee/drinks at one of the restaurant or cafe or even hawker centre. Cycling or inline blading can let u exercise and he...",10,-4,8,0,2,0
