planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Simpang,Simpang North,recreation,10,3.5,0,0,0,0,0,0,0,0,0,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,0,0,0,0,0,0
Simpang,Simpang North,nature,10,4.9,10,0,2,3,1,0,0,0,0,0,0,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",10,-1,1,0,0,0
Simpang,Simpang South,education,10,4.6,2,1,2,0,1,0,0,0,3,0,0,0,"Visited the National Library Building mainly for The Albatross File: Singapore’s Independence Declassified exhibition, and it turned out to be a meaningful experience. The exhibiti... || The National Library is conveniently located with good traffic access from around the island. It’s a comfy cool place to be if your want to study, research and just reading. You ma... || The Albatross File exhibition at NLB is a fascinating showcase of Singapore’s separation history, featuring declassified documents, oral histories, and immersive multimedia display...",1,2,1,0,3,0
Simpang,Simpang South,transport,10,2.5,0,0,0,0,0,1,0,0,2,0,0,0,"This interchange is purely a functional hub for taking buses. It lacks the modern amenities of other stations and feels quite dated and disorganized. However, the convenience of th... || TV display purely for aesthetic purpose, bus says 1:15 but when the clock turns 1:15 the timing change to ten minutes later. Tested and proven for 2 different buses. || Everyone here is complaining!! The buses here are never on time!!! Another update, see attached photo with date and time on. Scheduled 13:09, no bus at the bay, many people waiting...",0,0,-1,0,2,0
Simpang,Simpang South,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Simpang,Simpang South,shopping,10,4.7,0,0,1,1,0,0,0,0,5,0,0,0,"We visited IMM Building, Singapore’s largest outlet mall, and had a good shopping experience. This place really lives up to what many reviewers say — it has all varieties from high... || Singapore's only outlet mall with all major brands under one roof. You will get good deals from top brands here. Don't forget to plan to visit here when you travel to Singapore. Mu... || IMM Mall is a great spot for shopping, especially if you’re looking for outlet deals. It has a wide range of stores, including brands like Coach, Michael Kors, Kate Spade, Charles ...",0,0,0,0,5,0
Simpang,Simpang South,recreation,10,3.5,0,0,0,0,0,0,0,0,0,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,0,0,0,0,0,0
Simpang,Simpang South,nature,10,4.7,5,0,1,1,1,0,0,0,0,0,0,0,This has been one of my highlights in Singapore and I saw a lot. The extensive gardens are incredibly beautiful and all the trails are well maintained. I recommend coming early in ... || Aiyooo..some of da Southern Ridges routes ard Forest Walk & Earth Trail r currently closed for maintenance & slope repair until 31Jul 😯😯😯 || A great walking path. You were not in Singapore if you didn't go there.,5,0,1,0,0,0
Simpang,Tanjong Irau,education,10,4.4,6,2,0,1,1,0,0,0,3,0,0,0,"​If you're looking for the most scenic library in Singapore, this is it. Located on the 3rd floor of VivoCity, library@harbourfront is a masterclass in modern, functional design. ​... || Visited Library @ HarbourFront — one of the nicest local libraries to relax and enjoy some quiet time with a book. The view overlooking Sentosa Island adds to the calming ambiance,... || staff are attentive to library users needs: noticed staff approached, 2grandmas and a lady with infant in hand and her pre schooler, to park the stroller to the designated area to ...",4,-1,1,0,3,0
Simpang,Tanjong Irau,transport,10,4.0,0,0,1,2,3,1,1,0,2,0,0,0,"NUS shuttle buses stop here. Many other SBS transit and SMRt buses stop here as well. || Excellent bus transit with clean toilet. Next to NUS. || Very small sbs bus terminal. With shade and public toilet here Bus 10 goes to vivo city, harbourfront and raffles place. Bus 33 goes to redhill mrt",0,-1,2,1,2,0
Simpang,Tanjong Irau,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Simpang,Tanjong Irau,shopping,10,4.7,0,0,1,3,0,0,0,0,5,0,6,0,"We visited IMM Building, Singapore’s largest outlet mall, and had a good shopping experience. This place really lives up to what many reviewers say — it has all varieties from high... || Singapore's only outlet mall with all major brands under one roof. You will get good deals from top brands here. Don't forget to plan to visit here when you travel to Singapore. Mu... || IMM Mall is a great spot for shopping, especially if you’re looking for outlet deals. It has a wide range of stores, including brands like Coach, Michael Kors, Kate Spade, Charles ...",0,-2,0,0,5,6
Simpang,Tanjong Irau,recreation,10,4.0,2,0,1,0,3,0,0,0,2,0,0,0,"Hidden away in the Rifle Range greenery, Temasek Club honestly feels like one of those underrated chill spots in Singapore. The whole place has a peaceful resort vibe with lots of ... || On 6 March 2026, I had the privilege of visiting Temasek Club during a Taiwan–Singapore exchange meeting. The venue is beautiful and well maintained, creating a welcoming and refin... || Nice and clear place and the foods are damn good 👍",2,1,3,0,2,0
Simpang,Tanjong Irau,nature,10,4.8,8,0,1,1,1,0,1,0,1,0,0,0,"​The park's main activities are conveniently clustered around McDonald's, which serves as a great central spot for dining, socializing, and recreation. Aside from active play, it i... || West Coast Park is a long but relatively quiet park that stretches along Singapore’s western coastline. It’s a wonderful place for a relaxed outdoor day, especially for families wi... || I do like to come to this nature park by the sea - to take in the salty air and the cool sea breeze, both of which relaxes and then invigorates me. I like to hear the waves crashin...",8,0,1,1,1,0
