timestamp,api_type,api_key_index,api_key_masked,api_key_calls,planning_area,subzone,poi_dimension,place_query_type,query,status,error_message,result_count,place_name
2026-07-20T15:45:05.841001,text_search,2,AIzaSy...8yB0,6,Punggol,Punggol Town Centre,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Punggol Town Centre, Punggol, Singapore",OK,,20,
2026-07-20T15:45:07.998987,text_search,2,AIzaSy...8yB0,7,Punggol,Punggol Town Centre,recreation,recreation sports gyms swimming community clubs,"recreation sports gyms swimming community clubs near Punggol Town Centre, Punggol, Singapore",OK,,20,
2026-07-20T15:45:10.116101,text_search,2,AIzaSy...8yB0,8,Punggol,Punggol Town Centre,nature,parks gardens nature waterfront park connectors,"parks gardens nature waterfront park connectors near Punggol Town Centre, Punggol, Singapore",OK,,20,
2026-07-20T15:45:12.044609,text_search,2,AIzaSy...8yB0,9,Punggol,Waterway East,education,education facilities schools childcare libraries,"education facilities schools childcare libraries near Waterway East, Punggol, Singapore",OK,,20,
2026-07-20T15:45:14.270566,text_search,2,AIzaSy...8yB0,10,Punggol,Waterway East,transport,public transport MRT LRT bus stops,"public transport MRT LRT bus stops near Waterway East, Punggol, Singapore",OK,,20,
2026-07-20T15:45:16.709104,text_search,2,AIzaSy...8yB0,11,Punggol,Waterway East,food,food dining hawker centres restaurants cafes,"food dining hawker centres restaurants cafes near Waterway East, Punggol, Singapore",OK,,20,
2026-07-20T15:45:18.810774,text_search,2,AIzaSy...8yB0,12,Punggol,Waterway East,shopping,shopping groceries malls supermarkets markets,"shopping groceries malls supermarkets markets near Waterway East, Punggol, Singapore",OK,,20,
2026-07-20T15:45:21.027549,text_search,2,AIzaSy...8yB0,13,Punggol,Waterway East,recreation,recreation sports gyms swimming community clubs,"recreation sports gyms swimming community clubs near Waterway East, Punggol, Singapore",OK,,20,
2026-07-20T15:45:23.072705,text_search,2,AIzaSy...8yB0,14,Punggol,Waterway East,nature,parks gardens nature waterfront park connectors,"parks gardens nature waterfront park connectors near Waterway East, Punggol, Singapore",OK,,20,
2026-07-20T15:45:23.111390,place_details_reviews,2,AIzaSy...8yB0,14,Punggol,Punggol Canal,recreation,recreation sports gyms swimming community clubs,ChIJ1xgTQ7Ui2jERqLDkdtiHQl8,OK,,5,Heartbeat @ Bedok ActiveSG Swimming Complex
2026-07-20T15:45:23.111654,place_details_reviews,2,AIzaSy...8yB0,14,Punggol,Coney Island,recreation,recreation sports gyms swimming community clubs,ChIJ7UrY8HMW2jER3ouFYG5edII,OK,,5,Sengkang Sport Centre
2026-07-20T15:45:23.669755,place_details_reviews,2,AIzaSy...8yB0,15,Punggol,Coney Island,food,food dining hawker centres restaurants cafes,ChIJ7aoYFPg92jER2jM2zMAKjrY,OK,,5,Whisk & Paddle
2026-07-20T15:45:24.285519,place_details_reviews,2,AIzaSy...8yB0,16,Punggol,Coney Island,transport,public transport MRT LRT bus stops,ChIJB9fWN-MV2jER0btc565fpUA,OK,,5,Punggol
2026-07-20T15:45:24.287310,place_details_reviews,2,AIzaSy...8yB0,16,Punggol,Coney Island,nature,parks gardens nature waterfront park connectors,ChIJBVVBo_EV2jER-jKR3Hy6qUk,OK,,5,Punggol Waterway Park
2026-07-20T15:45:24.287919,place_details_reviews,2,AIzaSy...8yB0,16,Punggol,Coney Island,nature,parks gardens nature waterfront park connectors,ChIJIdel7DsW2jERWep5ioblaeg,OK,,5,Punggol Park
2026-07-20T15:45:24.865625,place_details_reviews,2,AIzaSy...8yB0,17,Punggol,Coney Island,recreation,recreation sports gyms swimming community clubs,ChIJK-4rg_oV2jERjP4leihm7sU,OK,,5,SAFRA Punggol
2026-07-20T15:45:25.772497,place_details_reviews,2,AIzaSy...8yB0,18,Punggol,Waterway East,food,food dining hawker centres restaurants cafes,ChIJKTC4ZPYV2jERtGPrYs6uEjI,OK,,5,Mamma Mia Trattoria E Caffè (Waterway Point)
2026-07-20T15:45:26.399808,place_details_reviews,2,AIzaSy...8yB0,19,Punggol,Coney Island,shopping,shopping groceries malls supermarkets markets,ChIJLTCPpuQV2jERYMYF_2uprDE,OK,,5,Waterway Point
2026-07-20T15:45:27.124694,place_details_reviews,2,AIzaSy...8yB0,20,Punggol,Matilda,transport,public transport MRT LRT bus stops,ChIJO_j-KOMV2jERLn_gOzF3QXk,OK,,5,Punggol Interchange
2026-07-20T15:45:27.947836,place_details_reviews,2,AIzaSy...8yB0,21,Punggol,Punggol Town Centre,education,education facilities schools childcare libraries,ChIJOwX-M38V2jERCfpqYreVyCI,OK,,5,One Punggol
2026-07-20T15:45:27.948603,place_details_reviews,2,AIzaSy...8yB0,21,Punggol,Matilda,shopping,shopping groceries malls supermarkets markets,ChIJRawU9pk92jERgaijG0WpCUI,OK,,5,Giant Hypermarket - Tampines
2026-07-20T15:45:27.949121,place_details_reviews,2,AIzaSy...8yB0,21,Punggol,Coney Island,shopping,shopping groceries malls supermarkets markets,ChIJT80kwuYW2jERhogn4ZW0fG4,OK,,5,AMK Hub
2026-07-20T15:45:28.614314,place_details_reviews,2,AIzaSy...8yB0,22,Punggol,Coney Island,food,food dining hawker centres restaurants cafes,ChIJV8fL1fQV2jERLHmEh5JwNlg,OK,,5,The Punggol Settlement
2026-07-20T15:45:28.616270,place_details_reviews,2,AIzaSy...8yB0,22,Punggol,Waterway East,nature,parks gardens nature waterfront park connectors,ChIJVSYjJKIZ2jERpRFinATD52s,OK,,5,Fort Canning Park
2026-07-20T15:45:29.451849,place_details_reviews,2,AIzaSy...8yB0,23,Punggol,Punggol Canal,food,food dining hawker centres restaurants cafes,ChIJXyvahRIW2jERDi2gmslkVE8,OK,,5,Kopitiam Square
2026-07-20T15:45:30.345309,place_details_reviews,2,AIzaSy...8yB0,24,Punggol,Matilda,education,education facilities schools childcare libraries,ChIJbUjHiO4V2jERZFsKPyJVhIM,OK,,5,MindChamps PreSchool @ Punggol Digital District
2026-07-20T15:45:30.346554,place_details_reviews,2,AIzaSy...8yB0,24,Punggol,Coney Island,education,education facilities schools childcare libraries,ChIJc5DHexIW2jERw5Y42SBlW9Q,OK,,5,Sengkang Library
2026-07-20T15:45:30.347410,place_details_reviews,2,AIzaSy...8yB0,24,Punggol,Punggol Canal,shopping,shopping groceries malls supermarkets markets,ChIJg0iEvagT2jERLpza72gaJ08,OK,,5,Causeway Point
2026-07-20T15:45:30.348086,place_details_reviews,2,AIzaSy...8yB0,24,Punggol,Matilda,nature,parks gardens nature waterfront park connectors,ChIJi090zPwS2jERiJCqFWoP8Z4,OK,,5,Woodlands Waterfront Park
2026-07-20T15:45:30.348823,place_details_reviews,2,AIzaSy...8yB0,24,Punggol,Northshore,food,food dining hawker centres restaurants cafes,ChIJk7fc3E8a2jERzWIYtvj8LCE,OK,,5,Timbre+ One North
2026-07-20T15:45:31.206157,place_details_reviews,2,AIzaSy...8yB0,25,Punggol,Coney Island,education,education facilities schools childcare libraries,ChIJqXkLmG0V2jER4iQB7SY4hfk,OK,,5,Punggol Library
2026-07-20T15:45:31.760000,place_details_reviews,2,AIzaSy...8yB0,26,Punggol,Punggol Field,education,education facilities schools childcare libraries,ChIJrWIzRwIW2jERGPDNu6ftpCg,OK,,5,Punggol 21 Community Club
2026-07-20T15:45:31.760878,place_details_reviews,2,AIzaSy...8yB0,26,Punggol,Matilda,food,food dining hawker centres restaurants cafes,ChIJu0Kj3f8W2jERpHVeB5eORMM,OK,,5,Chomp Chomp Centre
2026-07-20T15:45:32.504357,place_details_reviews,2,AIzaSy...8yB0,27,Punggol,Coney Island,transport,public transport MRT LRT bus stops,ChIJx5Q8JZcV2jEREKHBj2RZKOw,OK,,5,Punggol MRT/LRT (NE17/PTC)
2026-07-20T15:45:33.148762,place_details_reviews,2,AIzaSy...8yB0,28,Punggol,Northshore,shopping,shopping groceries malls supermarkets markets,ChIJy5hMcg8X2jERZ88iA4l4aBY,OK,,5,Compass One
