planning_area,subzone,poi_dimension,place_query_type,place_id,place_name,place_rating,place_user_ratings_total,review_index,review_author_name,review_author_url,review_language,review_profile_photo_url,review_rating,review_relative_time_description,review_time,review_text
Choa Chu Kang,Choa Chu Kang Central,education,junior college,ChIJz_-CGpUR2jERsxAVVh_vnoY,Jurong Pioneer Junior College,3.8,86,3,Thrinayan SundaraRaman,https://www.google.com/maps/contrib/100514885992640611127/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVaWZRY6X8ht5jq81q2pMUr8hY_i1tITb2ocAfQZAyndyN5M9xP=s128-c0x00000000-cc-rp-mo-ba2,5,a year ago,1749199260,Shoutout to Mr Subash Ramiah wansuey math teacher #goatedasf. He explained everything in life using Mathematics. I will want to become a Math Prof in the future 😍😍😍😍
Choa Chu Kang,Choa Chu Kang Central,education,junior college,ChIJz_-CGpUR2jERsxAVVh_vnoY,Jurong Pioneer Junior College,3.8,86,4,Zack hao,https://www.google.com/maps/contrib/108970889810823944232/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjWvohK1eYLSV0quDLdovq6Hnxw1KcNiMJpZp8rJd8J4SJyCKuDX=s128-c0x00000000-cc-rp-mo,5,2 years ago,1718762442,Very caring teachers that go to the mile to educate. Learn to be a leader. Teachers are very experienced with long service years
Choa Chu Kang,Choa Chu Kang Central,education,polytechnic,ChIJW1axjb8R2jERYKqQVcmPwj0,Choa Chu Kang Polyclinic (NUP),2.4,271,0,Lemmy,https://www.google.com/maps/contrib/107683682880932978961/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXRdBC6LPOsqV4X6Z77FfCJLSqrfZY4bNcWBj4unAgAxWuEuU4=s128-c0x00000000-cc-rp-mo-ba4,3,a month ago,1781672943,"I am generally reluctant to visit Choa Chu Kang Polyclinic unless absolutely necessary, such as for my recent ankle injury. Otherwise, I would prefer to visit Bukit Panjang Polyclinic, where I have consistently found the staff to be more professional in their patient care and more responsive to patients' needs. Their appointment management is also noticeably more efficient.

I understand that unforeseen circumstances can arise in healthcare settings and that delays may sometimes be unavoidable. However, what concerns me is the consistency of the long waiting times at Choa Chu Kang Polyclinic. Across all five of my visits, despite having scheduled appointments in advance, I experienced waits ranging from two to five hours from consultation with the doctor to collecting my prescribed medication.

While I appreciate the efforts of the healthcare staff, I hope the clinic can review and improve its workflow and queue management processes. Patients make the effort to arrive on time for their appointments and it would be greatly appreciated if their time could be respected as well. Such prolonged waiting times seem unnecessary and could potentially be reduced with a more effective management system.

I hope this feedback will be taken constructively and contribute to improving the overall patient experience.

Update at 12.20pm: I managed to see the doctor by 12.15pm, completed my X-ray by 12.30pm and collected my medicines at 1.30pm.

A special shout-out to Dr Azlin Azali. She was warm, jovial and most importantly, showed tremendous empathy. The moment she saw me limping into the consultation room, she immediately bent down to assess my condition. Swift, professional and reassuring, she promptly insisted that I be provided with a wheelchair given my situation.

In short, her enthusiasm, warmth and genuine compassion set an exemplary standard for medical staff. Kudos to Dr Azlin Azali. She has certainly earned two extra stars for CCK Polyclinic."
Choa Chu Kang,Choa Chu Kang Central,education,polytechnic,ChIJW1axjb8R2jERYKqQVcmPwj0,Choa Chu Kang Polyclinic (NUP),2.4,271,1,Crown,https://www.google.com/maps/contrib/108919496707504852914/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjV-RXPKWfRFWEp1_ShtghLDWQagLboAPvpJJ9jTyFnRhW7yjPrR=s128-c0x00000000-cc-rp-mo,5,a month ago,1781095497,"I made an appointment online yesterday and went there today. Would like to shoutout to Dr Azlin Azali for being super nice and kind. As it was relating to women's health, she attended to me gently and tried to lighten the mood given my uneasiness. Very thankful for her kindness and patience. The healthcare assistants were also working hard to manage the queue and attending to the elderly (most of the patients are seniors). I would think I'm quite lucky today and managed to get everything done after an hour post my assigned appointment time. Many thanks to Dr Azlin and her kindness, and kudos to the staff working hard there!"
Choa Chu Kang,Choa Chu Kang Central,education,polytechnic,ChIJW1axjb8R2jERYKqQVcmPwj0,Choa Chu Kang Polyclinic (NUP),2.4,271,2,Michelle Lee,https://www.google.com/maps/contrib/117646284444680941157/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjU3F94w-r4doRjTClF3jUXCxl6flDnKL1RM2aIqXNdFShfBlaY=s128-c0x00000000-cc-rp-mo,5,7 months ago,1764299172,"I would like to compliment Nurse Siti AhzuHaira Ahmad from National University Polyclinics. She is extremely professional, patient and attentive. She explained my child’s growth clearly, checked carefully if we had any questions, and even re-measured my child’s height when she noticed something was not right. Her dedication and attitude are truly commendable. This was our best experience so far, and I am grateful for such responsible healthcare staff in Singapore."
Choa Chu Kang,Choa Chu Kang Central,education,polytechnic,ChIJW1axjb8R2jERYKqQVcmPwj0,Choa Chu Kang Polyclinic (NUP),2.4,271,3,Z Z,https://www.google.com/maps/contrib/110975026892719325861/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjWH1QmOfGh68P4UdnOmh4KJo8-MtbFeCAOO-1C9tNHqfJs3H9tp8w=s128-c0x00000000-cc-rp-mo-ba5,1,3 months ago,1776045267,"Appointment at 11.10am but have to wait for few hours before my turn. And then pharmacy wait also very long. End up will spent half a day here.
Back for a review following week and again, same issue. Appt time at 9am. Waited till 10+am for my turn for consultation. Then wait another hour at pharmacy to collect med."
Choa Chu Kang,Choa Chu Kang Central,education,polytechnic,ChIJW1axjb8R2jERYKqQVcmPwj0,Choa Chu Kang Polyclinic (NUP),2.4,271,4,Syed Ali,https://www.google.com/maps/contrib/106078984410940209991/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocKehh6PR_dC0QV3puHgcdNm8YoKWtaUVZUaMztBiLMI7tTJ7Q=s128-c0x00000000-cc-rp-mo,1,2 months ago,1777962810,Horrible clinic to go to waiting time is 1 hour end up drag to more then 2 hours 30 minutes to just see the doctor. Horrible place to visit I rather go private to see doctor. Collect medicine takes forever even on a non peak day. Don’t need to speak about peak days. Takes 10 years just to get your medicine and leave. Might as well just forgo
Choa Chu Kang,Choa Chu Kang Central,education,polytechnic,ChIJHxfJeecR2jERy04VMjd1fM0,ITE College West,4.2,411,0,Noraini Khamis,https://www.google.com/maps/contrib/101537187499470319907/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjV0pkx5fYIePMZ0K4YsrZaRafaf5sinTXlgkSrJWHJ9rx17aXnf-w=s128-c0x00000000-cc-rp-mo-ba2,5,a month ago,1781188133,"Nice food, good place and my friend and I were having a great times enjoying food and   beautiful ambience of interior setting.
Buffets price is affordable per head besides other dishes that you can order as main dishes too.
Our food that was shell out, crabs and mussels is fresh."
Choa Chu Kang,Choa Chu Kang Central,education,polytechnic,ChIJHxfJeecR2jERy04VMjd1fM0,ITE College West,4.2,411,1,Sakeena Banu Zahiruddin,https://www.google.com/maps/contrib/104575286197076120816/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVCUIfX3A4iJGnS7jlcTS7reSk4Sx7HH2jsmE7JqZf5eUr0sX4jyg=s128-c0x00000000-cc-rp-mo-ba3,5,a month ago,1780659560,"FAME by Dads Corner really delivered the mixed rice plate was loaded with flavorful dishes, the baked fish with petai was rich and spicy, and the satay with peanut sauce was tender and tasty. Even the simple fries and nuggets came out crispy and fresh. Dessert soup was the perfect light finish.

The space is gorgeous too — elegant decor, floral setup, and that green wall makes it feel special. Staff were friendly and service was smooth.

All nice and good taste — would definitely come back and recommend for meals or events and very friendly staff like Sarah and the Chef 🧑‍🍳."
Choa Chu Kang,Choa Chu Kang Central,education,polytechnic,ChIJHxfJeecR2jERy04VMjd1fM0,ITE College West,4.2,411,2,Bernard Tay,https://www.google.com/maps/contrib/103562053509988427248/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjU5U4ol7Oa-k2UP1uY00cMYWHDlm3aLUUsCPVtaQuqkUuAXQ1z1=s128-c0x00000000-cc-rp-mo,1,2 months ago,1777013514,"My experience with the NESS course conducted from 20 to 23 April 2026 at ITE College West was deeply disappointing.

As a first-time learner with ITE, I had expected a professional, well-structured, and learner-focused experience. Unfortunately, the overall experience fell far short of that. The course appeared to assume a basic level of electrical knowledge from the outset, despite the published entry requirements being relatively general. This placed learners without such background at a clear disadvantage.

The ZF portal and related learning and assessment experience were also difficult to navigate. The system was at times slow, unresponsive, or unclickable, which made an already stressful process worse, especially when each question appeared to allow only about one minute for response.

There were also issues with the overall delivery and environment. The nearby toilet at Block 6 Level 1 was repeatedly flooded over the past three days, which posed a safety hazard. I personally slipped and nearly fell. The learning exercise materials were given only in hard copy. In this era, soft copies would make revision and reference much easier.

I also found the classroom delivery disappointing. From my perspective, there was insufficient empathy and support for learners who were struggling to follow the material.

Overall, this was not a minor inconvenience but a genuinely poor learner experience. Given the cost of the programme and the standards one would reasonably expect, I hope the relevant parties will review the course delivery, learner support, and overall setup seriously."
Choa Chu Kang,Choa Chu Kang Central,education,polytechnic,ChIJHxfJeecR2jERy04VMjd1fM0,ITE College West,4.2,411,3,Pinenuts,https://www.google.com/maps/contrib/111177155214354143409/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocJ5u1tHceyh7fYSSs7BM1gytCU-F2UMvwdDaYPd3WdQqx14xw=s128-c0x00000000-cc-rp-mo-ba3,1,5 months ago,1770805888,"Last time, 95% of canteen stall close at 6pm and nothing to eat but still got hot drink vending machine as well as table and seat.
Later, same percentage of canteen stall close at 6pm and getting very bad, table n seat getting lesser but still got hot drink vending machine
Now, worst, 99% canteen stall close before 6pm. So buy outside food to eat but CANNOT find table or seat to have my dinner before evening class and worst NO hot drink vending machine but you still can buy hot drink(METAL CAN) from only one vending machine near 7-11.
Sometime want to buy some bread from there but the staffs are rushing to keep and closing shop after 6pm.
ITE college west! Any senior management to try on the shoe on your side to feel the wonderful institution? Try how compassion the institute provide for the part time students?"
Choa Chu Kang,Choa Chu Kang Central,education,polytechnic,ChIJHxfJeecR2jERy04VMjd1fM0,ITE College West,4.2,411,4,Siti Kamis,https://www.google.com/maps/contrib/100141237000510854469/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjUjBAqmYq92GlJ1_4kUpTOIIQ_iQGr6MPcdn1b8-z6fJI-3zoAwlQ=s128-c0x00000000-cc-rp-mo-ba4,4,a month ago,1779229217,Just $10 & you can eat everything. They replenished other dishes once finished on the tray. They served other varieties as well with diff prices. Good location for wedding as well with good packages.
